ticker,Total Assets,Total Revenue,description,profitability_ratio,generated_prompt,generated_sentiment_label,generated_sentiment_score,hidden_competitor_cluster,sector
PK,10587000000.0,830000000.0,"Park is the second largest publicly traded lodging REIT with a diverse portfolio of market-leading hotels and resorts with significant underlying real estate value. Park's portfolio currently consists of 60 premium-branded hotels and resorts with over 33,000 rooms primarily located in prime city center and resort locations.",0.07839803532634362,"The company aims for growth and expansion based on the following information: Park is the second largest publicly traded lodging REIT with a diverse portfolio of market-leading hotels and resorts with significant underlying real estate value. Park's portfolio currently consists of 60 premium-branded hotels and resorts with over 33,000 rooms primarily located in prime city center and resort locations. How successful does this suggest the company is?",Positive,0.9999508857727051,13,Real Estate
TACO,747309000.0,491883000.0,"Del Taco Restaurants, Inc. develops, franchises, owns, and operates Del Taco quick-service Mexican-American restaurants in the United States. The company's restaurants offer Mexican inspired and American classic dishes. As of March 10, 2021, it operated approximately 600 restaurants across 16 states. The company was founded in 1964 and is headquartered in Lake Forest, California.",0.6582056418429324,"The company aims for growth and expansion based on the following information: Del Taco Restaurants, Inc. develops, franchises, owns, and operates Del Taco quick-service Mexican-American restaurants in the United States. The company's restaurants offer Mexican inspired and American classic dishes. As of March 10, 2021, it operated approximately 600 restaurants across 16 states. The company was founded in 1964 and is headquartered in Lake Forest, California. How successful does this suggest the company is?",Neutral,0.9593024849891663,7,Other
TTD,2753645000.0,836033000.0,"The Trade Desk, Inc. operates as a technology company in the United States and internationally. The company operates a self-service cloud-based platform that allows buyers to create, manage, and optimize data-driven digital advertising campaigns in various ad formats and channels, including display, video, audio, in-app, native and social, and on various devices, such as computers, mobile devices, and connected TV. It also provides data and other value-added services, as well as platform features. The company serves advertising agencies and other service providers for advertisers. The Trade Desk, Inc. was incorporated in 2009 and is headquartered in Ventura, California.",0.3036095793030692,"The company aims for growth and expansion based on the following information: The Trade Desk, Inc. operates as a technology company in the United States and internationally. The company operates a self-service cloud-based platform that allows buyers to create, manage, and optimize data-driven digital advertising campaigns in various ad formats and channels, including display, video, audio, in-app, native and social, and on various devices, such as computers, mobile devices, and connected TV. It also provides data and other value-added services, as well as platform features. The company serves advertising agencies and other service providers for advertisers. The Trade Desk, Inc. was incorporated in 2009 and is headquartered in Ventura, California. How successful does this suggest the company is?",Neutral,0.8664572834968567,0,Technology
AR,13150845000.0,3397274000.0,"Antero Resources Corporation, an independent oil and natural gas company, acquires, explores for, develops, and produces natural gas, natural gas liquids, and oil properties in the United States. As of December 31, 2019, the company had approximately 451,000 net acres in the southwestern core of the Marcellus Shale; and 91,000 net acres in the core of the Utica Shale. It also owned and operated 324 miles of gas gathering pipelines in the Marcellus Shale; 17 compressor stations in the Marcellus Shale; 110 miles of low-pressure and high-pressure gathering pipelines in the Utica Shale; 8 miles of high-pressure pipelines; and 2 compressor stations in the Utica Shale. The company had estimated proved reserves of 18.9 trillion cubic feet of natural gas equivalent, including 11.5 trillion cubic feet of natural gas; 652 million barrels of assumed recovered ethane; 540 million barrels of primarily propane, isobutane, normal butane, and natural gasoline; and 42 million barrels of oil. The company was formerly known as Antero Resources Appalachian Corporation and changed its name to Antero Resources Corporation in June 2013. Antero Resources Corporation was founded in 2002 and is headquartered in Denver, Colorado.",0.25833123270786024,"The company aims for growth and expansion based on the following information: Antero Resources Corporation, an independent oil and natural gas company, acquires, explores for, develops, and produces natural gas, natural gas liquids, and oil properties in the United States. As of December 31, 2019, the company had approximately 451,000 net acres in the southwestern core of the Marcellus Shale; and 91,000 net acres in the core of the Utica Shale. It also owned and operated 324 miles of gas gathering pipelines in the Marcellus Shale; 17 compressor stations in the Marcellus Shale; 110 miles of low-pressure and high-pressure gathering pipelines in the Utica Shale; 8 miles of high-pressure pipelines; and 2 compressor stations in the Utica Shale. The company had estimated proved reserves of 18.9 trillion cubic feet of natural gas equivalent, including 11.5 trillion cubic feet of natural gas; 652 million barrels of assumed recovered ethane; 540 million barrels of primarily propane, isobutane, normal butane, and natural gasoline; and 42 million barrels of oil. The company was formerly known as Antero Resources Appalachian Corporation and changed its name to Antero Resources Corporation in June 2013. Antero Resources Corporation was founded in 2002 and is headquartered in Denver, Colorado. How successful does this suggest the company is?",Neutral,0.9999666213989258,11,Energy
PLUS,909113000.0,1588404000.0,"ePlus inc., through its subsidiaries, provides information technology solutions that enable organizations to optimize their information technology (IT) environment and supply chain processes in the United States. It operates in two segments, Technology and Financing. The Technology segment offers hardware, perpetual and subscription software, maintenance, software assurance, and internally-provided and outsourced services; and professional and managed services, including ePlus managed, professional, security, ePlus Cloud Consulting, staff augmentation, server and desktop support, and project management services. The Financing segment specializes in leasing and financing arrangements, such as sales-type and operating leases; loans and consumption-based financing arrangements; and underwriting and management of IT equipment and assets. Its financing operations comprise sales, pricing, credit, contracts, accounting, risk management, and asset management. This segment primarily finances IT, communication-related, and medical equipment; and industrial machinery and equipment, office furniture and general office equipment, transportation equipment, and other general business equipment directly, as well as through vendors. ePlus inc. serves commercial entities, state and local governments, government contractors, and educational institutions. The company was formerly known as MLC Holdings, Inc. and changed its name to ePlus inc. in 1999. ePlus inc. was founded in 1990 and is headquartered in Herndon, Virginia.",1.7472019429927852,"The company aims for growth and expansion based on the following information: ePlus inc., through its subsidiaries, provides information technology solutions that enable organizations to optimize their information technology (IT) environment and supply chain processes in the United States. It operates in two segments, Technology and Financing. The Technology segment offers hardware, perpetual and subscription software, maintenance, software assurance, and internally-provided and outsourced services; and professional and managed services, including ePlus managed, professional, security, ePlus Cloud Consulting, staff augmentation, server and desktop support, and project management services. The Financing segment specializes in leasing and financing arrangements, such as sales-type and operating leases; loans and consumption-based financing arrangements; and underwriting and management of IT equipment and assets. Its financing operations comprise sales, pricing, credit, contracts, accounting, risk management, and asset management. This segment primarily finances IT, communication-related, and medical equipment; and industrial machinery and equipment, office furniture and general office equipment, transportation equipment, and other general business equipment directly, as well as through vendors. ePlus inc. serves commercial entities, state and local governments, government contractors, and educational institutions. The company was formerly known as MLC Holdings, Inc. and changed its name to ePlus inc. in 1999. ePlus inc. was founded in 1990 and is headquartered in Herndon, Virginia. How successful does this suggest the company is?",Neutral,0.9999709129333496,8,Technology
PKE,171786000.0,60014000.0,"Park Aerospace Corp. develops and manufactures solution and hot-melt advanced composite materials used to produce composite structures for the aerospace market. It offers advanced composite materials, including film adhesives and lightning strike materials that are used to produce primary and secondary structures for jet engines, large and regional transport aircrafts, military aircrafts, unmanned aerial vehicles, business jets, general aviation aircrafts, and rotary wing aircrafts. The company also offers specialty ablative materials for rocket motors and nozzles; and specially designed materials for radome applications. In addition, it designs and fabricates composite parts, structures and assemblies, and low volume tooling for the aerospace industry. The company was formerly known as Park Electrochemical Corp. and changed its name to Park Aerospace Corp. in July 2019. Park Aerospace Corp. was founded in 1954 and is based in Westbury, New York.",0.34935326510891457,"The company aims for growth and expansion based on the following information: Park Aerospace Corp. develops and manufactures solution and hot-melt advanced composite materials used to produce composite structures for the aerospace market. It offers advanced composite materials, including film adhesives and lightning strike materials that are used to produce primary and secondary structures for jet engines, large and regional transport aircrafts, military aircrafts, unmanned aerial vehicles, business jets, general aviation aircrafts, and rotary wing aircrafts. The company also offers specialty ablative materials for rocket motors and nozzles; and specially designed materials for radome applications. In addition, it designs and fabricates composite parts, structures and assemblies, and low volume tooling for the aerospace industry. The company was formerly known as Park Electrochemical Corp. and changed its name to Park Aerospace Corp. in July 2019. Park Aerospace Corp. was founded in 1954 and is based in Westbury, New York. How successful does this suggest the company is?",Neutral,0.9812238216400146,5,Industrial
AMNB,3050010000.0,91747000.0,"American National Bankshares Inc. operates as the bank holding company for American National Bank and Trust Company that provides financial products and services in Virginia and North Carolina. The company operates through two segments, Community Banking, and Trust and Investment Services. It accepts deposit products, including checking, money market, savings, and consumer and commercial time deposits, as well as certificates of deposit. The company's loan products comprise commercial and residential real estate loans, commercial loans to small and medium-sized businesses, construction and land development loans, home equity loans, mortgage loans, and consumer loans. It also offers trust and investment services, such as estate planning, trust account administration, and retail brokerage services; online and telephone banking services; insurance services; and investment management services, including purchasing equity, fixed income, and mutual fund investments for customer accounts, as well as operates 37 automated teller machines. As of December 31, 2020, it operated 26 banking offices; and one loan production offices in Roanoke, Virginia. American National Bankshares Inc. was founded in 1909 and is headquartered in Danville, Virginia.",0.03008088498070498,"The company aims for growth and expansion based on the following information: American National Bankshares Inc. operates as the bank holding company for American National Bank and Trust Company that provides financial products and services in Virginia and North Carolina. The company operates through two segments, Community Banking, and Trust and Investment Services. It accepts deposit products, including checking, money market, savings, and consumer and commercial time deposits, as well as certificates of deposit. The company's loan products comprise commercial and residential real estate loans, commercial loans to small and medium-sized businesses, construction and land development loans, home equity loans, mortgage loans, and consumer loans. It also offers trust and investment services, such as estate planning, trust account administration, and retail brokerage services; online and telephone banking services; insurance services; and investment management services, including purchasing equity, fixed income, and mutual fund investments for customer accounts, as well as operates 37 automated teller machines. As of December 31, 2020, it operated 26 banking offices; and one loan production offices in Roanoke, Virginia. American National Bankshares Inc. was founded in 1909 and is headquartered in Danville, Virginia. How successful does this suggest the company is?",Neutral,0.9999722242355347,1,Retail
MBUU,477346000.0,653163000.0,"Malibu Boats, Inc. designs, manufactures, distributes, markets, and sells a range of recreational powerboats. It operates through three segments: Malibu, Cobalt, and Pursuit. The company offers performance sport boats, and sterndrive and outboard boats under the Malibu, Axis, Cobalt, and Pursuit brands. Its products are used for a range of recreational boating activities, including water sports, such as water skiing, wakeboarding, and wake surfing, as well as general recreational boating and fishing. It operates through a network of independent dealers in Europe, Asia, the Middle East, South America, South Africa, and Australia/New Zealand. The company was founded in 1982 and is based in Loudon, Tennessee.",1.3683219300046507,"The company aims for growth and expansion based on the following information: Malibu Boats, Inc. designs, manufactures, distributes, markets, and sells a range of recreational powerboats. It operates through three segments: Malibu, Cobalt, and Pursuit. The company offers performance sport boats, and sterndrive and outboard boats under the Malibu, Axis, Cobalt, and Pursuit brands. Its products are used for a range of recreational boating activities, including water sports, such as water skiing, wakeboarding, and wake surfing, as well as general recreational boating and fishing. It operates through a network of independent dealers in Europe, Asia, the Middle East, South America, South Africa, and Australia/New Zealand. The company was founded in 1982 and is based in Loudon, Tennessee. How successful does this suggest the company is?",Neutral,0.9999048709869385,12,Telecommunication
ORLY,11596642000.0,11604493000.0,"O'Reilly Automotive, Inc., together with its subsidiaries, operates as a retailer of automotive aftermarket parts, tools, supplies, equipment, and accessories in the United States. The company provides new and remanufactured automotive hard parts and maintenance items, such as alternators, batteries, brake system components, belts, chassis parts, driveline parts, engine parts, fuel pumps, hoses, starters, temperature control, water pumps, antifreeze, appearance products, engine additives, filters, fluids, lighting products, and oil and wiper blades; and accessories, including floor mats, seat covers, and truck accessories. Its stores offer auto body paint and related materials, automotive tools, and professional service provider service equipment. The company's stores also offer enhanced services and programs comprising used oil, oil filter, and battery recycling; battery, wiper, and bulb replacement; battery diagnostic testing; electrical and module testing; check engine light code extraction; loaner tool program; drum and rotor resurfacing; custom hydraulic hoses; and professional paint shop mixing and related materials. Its stores provide do-it-yourself and professional service provider customers a selection of products for domestic and imported automobiles, vans, and trucks. As of December 31, 2020, the company operated 5,616 stores. O'Reilly Automotive, Inc. was founded in 1957 and is headquartered in Springfield, Missouri.",1.0006770063264865,"The company aims for growth and expansion based on the following information: O'Reilly Automotive, Inc., together with its subsidiaries, operates as a retailer of automotive aftermarket parts, tools, supplies, equipment, and accessories in the United States. The company provides new and remanufactured automotive hard parts and maintenance items, such as alternators, batteries, brake system components, belts, chassis parts, driveline parts, engine parts, fuel pumps, hoses, starters, temperature control, water pumps, antifreeze, appearance products, engine additives, filters, fluids, lighting products, and oil and wiper blades; and accessories, including floor mats, seat covers, and truck accessories. Its stores offer auto body paint and related materials, automotive tools, and professional service provider service equipment. The company's stores also offer enhanced services and programs comprising used oil, oil filter, and battery recycling; battery, wiper, and bulb replacement; battery diagnostic testing; electrical and module testing; check engine light code extraction; loaner tool program; drum and rotor resurfacing; custom hydraulic hoses; and professional paint shop mixing and related materials. Its stores provide do-it-yourself and professional service provider customers a selection of products for domestic and imported automobiles, vans, and trucks. As of December 31, 2020, the company operated 5,616 stores. O'Reilly Automotive, Inc. was founded in 1957 and is headquartered in Springfield, Missouri. How successful does this suggest the company is?",Neutral,0.9999299049377441,17,Telecommunication
SJW,3311465000.0,564526000.0,"SJW Group, through its subsidiaries, provides water utility services in the United States. It engages in the production, purchase, storage, purification, distribution, wholesale, and retail sale of water and wastewater services. The company also provides non-tariffed services, including water system operations, maintenance agreements, and antenna site leases; contracted services and sewer operations to water utilities in Connecticut; and a Linebacker protection plan for public drinking water customers, as well as offers repair or replace a leaking or broken water service line, curb box, curb box cover, meter pit, meter pit cover, and meter pit valve. Its water supply consists of groundwater from wells, surface water from watershed run-off and diversion, reclaimed water, and imported water purchased from the Santa Clara Valley Water District. The company offers water service to approximately 231,000 connections that serve approximately one million people residing in portions of the cities of San Jose and Cupertino, as well as in the cities of Campbell, Monte Sereno, Saratoga, and the Town of Los Gatos; and adjacent unincorporated territories in the County of Santa Clara in the State of California. In addition, it provides water service to approximately 139,000 connections, which serve 485,000 people in 81 municipalities with a service area comprising 269 square miles throughout Connecticut and Maine, as well as 20,000 connections that serve approximately 59,000 people in a service area comprising approximately 247 square miles in the region between San Antonio and Austin, Texas; and approximately 3,000 wastewater connections in Southbury, Connecticut. Further, the company owns undeveloped land in California and Tennessee; and owns and operates commercial buildings and warehouse properties in Tennessee. The company was formerly known as SJW Corp. and changed its name to SJW Group in November 2016. SJW Group was incorporated in 1985 and is headquartered in San Jose, California.",0.1704762091702615,"The company aims for growth and expansion based on the following information: SJW Group, through its subsidiaries, provides water utility services in the United States. It engages in the production, purchase, storage, purification, distribution, wholesale, and retail sale of water and wastewater services. The company also provides non-tariffed services, including water system operations, maintenance agreements, and antenna site leases; contracted services and sewer operations to water utilities in Connecticut; and a Linebacker protection plan for public drinking water customers, as well as offers repair or replace a leaking or broken water service line, curb box, curb box cover, meter pit, meter pit cover, and meter pit valve. Its water supply consists of groundwater from wells, surface water from watershed run-off and diversion, reclaimed water, and imported water purchased from the Santa Clara Valley Water District. The company offers water service to approximately 231,000 connections that serve approximately one million people residing in portions of the cities of San Jose and Cupertino, as well as in the cities of Campbell, Monte Sereno, Saratoga, and the Town of Los Gatos; and adjacent unincorporated territories in the County of Santa Clara in the State of California. In addition, it provides water service to approximately 139,000 connections, which serve 485,000 people in 81 municipalities with a service area comprising 269 square miles throughout Connecticut and Maine, as well as 20,000 connections that serve approximately 59,000 people in a service area comprising approximately 247 square miles in the region between San Antonio and Austin, Texas; and approximately 3,000 wastewater connections in Southbury, Connecticut. Further, the company owns undeveloped land in California and Tennessee; and owns and operates commercial buildings and warehouse properties in Tennessee. The company was formerly known as SJW Corp. and changed its name to SJW Group in November 2016. SJW Group was incorporated in 1985 and is headquartered in San Jose, California. How successful does this suggest the company is?",Neutral,0.9999961853027344,15,Retail
FLWS,774435000.0,1489637000.0,"1-800-FLOWERS.COM, Inc., together with its subsidiaries, provides gifts for various occasions in the United States. It operates in three segments: Consumer Floral; Gourmet Foods &amp; Gift Baskets; and BloomNet. The company offers a range of products, including fresh-cut flowers, floral and fruit arrangements and plants, gifts, dipped berries, popcorn, gourmet foods and gift baskets, cookies, chocolates, candies, wine, and gift-quality fruits, as well as balloons, candles, keepsake gifts, jewelry, and plush stuffed animals. It offers its products and services under the 1-800-Flowers.com, 1-800-Baskets.com, Cheryl's Cookies, FruitBouquets.com, Harry &amp; David, Moose Munch, The Popcorn Factory, Wolferman's, Personalization Universe, Simply Chocolate, Goodsey, DesignPac, Stock Yards, Shari's Berries, BloomNet, Napco, and Flowerama brand names. 1-800-FLOWERS.COM, Inc. was founded in 1976 and is headquartered in Carle Place, New York.",1.923514562229238,"The company aims for growth and expansion based on the following information: 1-800-FLOWERS.COM, Inc., together with its subsidiaries, provides gifts for various occasions in the United States. It operates in three segments: Consumer Floral; Gourmet Foods &amp; Gift Baskets; and BloomNet. The company offers a range of products, including fresh-cut flowers, floral and fruit arrangements and plants, gifts, dipped berries, popcorn, gourmet foods and gift baskets, cookies, chocolates, candies, wine, and gift-quality fruits, as well as balloons, candles, keepsake gifts, jewelry, and plush stuffed animals. It offers its products and services under the 1-800-Flowers.com, 1-800-Baskets.com, Cheryl's Cookies, FruitBouquets.com, Harry &amp; David, Moose Munch, The Popcorn Factory, Wolferman's, Personalization Universe, Simply Chocolate, Goodsey, DesignPac, Stock Yards, Shari's Berries, BloomNet, Napco, and Flowerama brand names. 1-800-FLOWERS.COM, Inc. was founded in 1976 and is headquartered in Carle Place, New York. How successful does this suggest the company is?",Neutral,0.9999520778656006,19,Other
MAX,210337000.0,584814000.0,"MediaAlpha, Inc., through its subsidiaries, operates insurance customer acquisition platform in the United States. Its real-time customer acquisition and predictive analytics platform allows insurance carriers, distributors, and other clients to acquire customers and optimize customer acquisition in various verticals of property and casualty insurance, health insurance, and life insurance. The company was founded in 2014 and is headquartered in Los Angeles, California.",2.780366744795257,"The company aims for growth and expansion based on the following information: MediaAlpha, Inc., through its subsidiaries, operates insurance customer acquisition platform in the United States. Its real-time customer acquisition and predictive analytics platform allows insurance carriers, distributors, and other clients to acquire customers and optimize customer acquisition in various verticals of property and casualty insurance, health insurance, and life insurance. The company was founded in 2014 and is headquartered in Los Angeles, California. How successful does this suggest the company is?",Positive,0.9850580096244812,3,Technology
CAMP,433805000.0,308587000.0,"CalAmp Corp. provides in telematics systems, and software and subscription services in the United States, Europe, the Middle East, Africa, South America, Asia and Pacific Rim, and internationally. The company offers telematics products, including asset tracking units, mobile telematics devices, fixed and mobile wireless gateways, and routers; and advanced telematics products for the broader connected vehicle and Internet of Things market, which enable customers to optimize their operations by collecting, monitoring, and reporting business-critical information and desired intelligence from remote and mobile assets. It also provides CalAmp Telematics Cloud platform, such as cloud-based application enablement and telematics service platforms that facilitate integration of its own applications, as well as those of third parties, through open application programming interfaces; and software as a service applications. In addition, the company offers professional services, including project management, engineering services, and installation services. It sells its products and services to customers in the automotive, insurance, transportation and logistics, government, K12, industrial and construction equipment markets through direct sales organization, a channel partner program, and sales representatives, as well as its Websites and digital platform. The company was founded in 1981 and is headquartered in Irvine, California.",0.7113495695070365,"The company aims for growth and expansion based on the following information: CalAmp Corp. provides in telematics systems, and software and subscription services in the United States, Europe, the Middle East, Africa, South America, Asia and Pacific Rim, and internationally. The company offers telematics products, including asset tracking units, mobile telematics devices, fixed and mobile wireless gateways, and routers; and advanced telematics products for the broader connected vehicle and Internet of Things market, which enable customers to optimize their operations by collecting, monitoring, and reporting business-critical information and desired intelligence from remote and mobile assets. It also provides CalAmp Telematics Cloud platform, such as cloud-based application enablement and telematics service platforms that facilitate integration of its own applications, as well as those of third parties, through open application programming interfaces; and software as a service applications. In addition, the company offers professional services, including project management, engineering services, and installation services. It sells its products and services to customers in the automotive, insurance, transportation and logistics, government, K12, industrial and construction equipment markets through direct sales organization, a channel partner program, and sales representatives, as well as its Websites and digital platform. The company was founded in 1981 and is headquartered in Irvine, California. How successful does this suggest the company is?",Neutral,0.8305975794792175,14,Technology
WRI,3961400000.0,433917000.0,"Weingarten Realty Investors (NYSE: WRI) is a shopping center owner, manager and developer. At September 30, 2020, the Company owned or operated under long-term leases, either directly or through its interest in real estate joint ventures or partnerships, a total of 162 properties which are located in 15 states spanning the country from coast to coast. These properties represent approximately 31.0 million square feet of which our interests in these properties aggregated approximately 21.0 million square feet of leasable area.",0.10953627505427374,"The company aims for growth and expansion based on the following information: Weingarten Realty Investors (NYSE: WRI) is a shopping center owner, manager and developer. At September 30, 2020, the Company owned or operated under long-term leases, either directly or through its interest in real estate joint ventures or partnerships, a total of 162 properties which are located in 15 states spanning the country from coast to coast. These properties represent approximately 31.0 million square feet of which our interests in these properties aggregated approximately 21.0 million square feet of leasable area. How successful does this suggest the company is?",Neutral,0.5675872564315796,13,Real Estate
RPT,1950040000.0,193302000.0,"RPT Realty owns and operates a national portfolio of open-air shopping destinations principally located in top U.S. markets. The Company's shopping centers offer diverse, locally-curated consumer experiences that reflect the lifestyles of their surrounding communities and meet the modern expectations of the Company's retail partners. The Company is a fully integrated and self-administered REIT publicly traded on the New York Stock Exchange (the ÂNYSEÂ). The common shares of the Company, par value $0.01 per share (the Âcommon sharesÂ) are listed and traded on the NYSE under the ticker symbol ÂRPTÂ. As of June 30, 2020, our property portfolio consisted of 49 shopping centers (including five shopping centers owned through a joint venture) representing 11.9 million square feet of gross leasable area. As of June 30, 2020, the Company's pro-rata share of the aggregate portfolio was 93.6% leased.",0.09912719739082275,"The company aims for growth and expansion based on the following information: RPT Realty owns and operates a national portfolio of open-air shopping destinations principally located in top U.S. markets. The Company's shopping centers offer diverse, locally-curated consumer experiences that reflect the lifestyles of their surrounding communities and meet the modern expectations of the Company's retail partners. The Company is a fully integrated and self-administered REIT publicly traded on the New York Stock Exchange (the ÂNYSEÂ). The common shares of the Company, par value $0.01 per share (the Âcommon sharesÂ) are listed and traded on the NYSE under the ticker symbol ÂRPTÂ. As of June 30, 2020, our property portfolio consisted of 49 shopping centers (including five shopping centers owned through a joint venture) representing 11.9 million square feet of gross leasable area. As of June 30, 2020, the Company's pro-rata share of the aggregate portfolio was 93.6% leased. How successful does this suggest the company is?",Neutral,0.9763613939285278,13,Retail
NVEE,881175000.0,659296000.0,"NV5 Global, Inc. provides professional and technical engineering and consulting services to public and private sector clients in the infrastructure, utility services, construction, real estate, and environmental markets in the United States and internationally. It operates through three segments: Infrastructure; Building, Technology &amp; Sciences; and Geospatial Solutions. The company offers site selection and planning, design, water resources, transportation, structural engineering, land development, surveying, power delivery, building code compliance, and other services; and construction materials testing and engineering, geotechnical engineering and consulting, and forensic consulting services. It also provides governmental outsourcing and consulting, and technical outsourcing services; and geospatial data analytic and mapping services. In addition, the company offers mechanical, electrical, and plumbing design; commissioning; energy performance, management, and optimization; building program management; acoustical design consulting; and audiovisualÂsecurity and surveillanceÂinformation technologyÂdata center services, as well as energy services. Further, it provides various services, such as investigating and analyzing environmental conditions, and recommending corrective measures and procedures; occupational health and safety services; radiation exposure and protection, and nuclear safety and industrial hygiene analyses services; hydrogeological modeling and environmental programs; water resource planning, monitoring, and environmental management of wastewater facilities; solid waste landfill investigations; permitting and compliance; storm water pollution; environmental impact statement support; agricultural waste management and permitting; and wetland evaluations. The company was formerly known as NV5 Holdings, Inc. and changed its name to NV5 Global, Inc. in December 2015. NV5 Global, Inc. was founded in 1949 and is headquartered in Hollywood, Florida.",0.7482009816438279,"The company aims for growth and expansion based on the following information: NV5 Global, Inc. provides professional and technical engineering and consulting services to public and private sector clients in the infrastructure, utility services, construction, real estate, and environmental markets in the United States and internationally. It operates through three segments: Infrastructure; Building, Technology &amp; Sciences; and Geospatial Solutions. The company offers site selection and planning, design, water resources, transportation, structural engineering, land development, surveying, power delivery, building code compliance, and other services; and construction materials testing and engineering, geotechnical engineering and consulting, and forensic consulting services. It also provides governmental outsourcing and consulting, and technical outsourcing services; and geospatial data analytic and mapping services. In addition, the company offers mechanical, electrical, and plumbing design; commissioning; energy performance, management, and optimization; building program management; acoustical design consulting; and audiovisualÂsecurity and surveillanceÂinformation technologyÂdata center services, as well as energy services. Further, it provides various services, such as investigating and analyzing environmental conditions, and recommending corrective measures and procedures; occupational health and safety services; radiation exposure and protection, and nuclear safety and industrial hygiene analyses services; hydrogeological modeling and environmental programs; water resource planning, monitoring, and environmental management of wastewater facilities; solid waste landfill investigations; permitting and compliance; storm water pollution; environmental impact statement support; agricultural waste management and permitting; and wetland evaluations. The company was formerly known as NV5 Holdings, Inc. and changed its name to NV5 Global, Inc. in December 2015. NV5 Global, Inc. was founded in 1949 and is headquartered in Hollywood, Florida. How successful does this suggest the company is?",Neutral,0.9999723434448242,8,Technology
COLL,643841000.0,310016000.0,"Collegium Pharmaceutical, Inc., a specialty pharmaceutical company, develops and commercializes medicines for pain management. Its portfolio includes Xtampza ER, an abuse-deterrent, extended-release, oral formulation of oxycodone; and Nucynta ER and Nucynta IR, which are extended-release and immediate-release formulations of tapentadol; and Xtampza ER for the management of pain severe enough to require daily, around-the-clock, long-term opioid treatment. The company was formerly known as Collegium Pharmaceuticals, Inc. and changed its name to Collegium Pharmaceutical, Inc. in October 2003. Collegium Pharmaceutical, Inc. was incorporated in 2002 and is headquartered in Stoughton, Massachusetts.",0.4815101865212063,"The company aims for growth and expansion based on the following information: Collegium Pharmaceutical, Inc., a specialty pharmaceutical company, develops and commercializes medicines for pain management. Its portfolio includes Xtampza ER, an abuse-deterrent, extended-release, oral formulation of oxycodone; and Nucynta ER and Nucynta IR, which are extended-release and immediate-release formulations of tapentadol; and Xtampza ER for the management of pain severe enough to require daily, around-the-clock, long-term opioid treatment. The company was formerly known as Collegium Pharmaceuticals, Inc. and changed its name to Collegium Pharmaceutical, Inc. in October 2003. Collegium Pharmaceutical, Inc. was incorporated in 2002 and is headquartered in Stoughton, Massachusetts. How successful does this suggest the company is?",Neutral,0.9667401313781738,16,Media
ESQ,936714000.0,45837000.0,"Esquire Financial Holdings, Inc. operates as the bank holding company for Esquire Bank, National Association that provides commercial banking products and services to legal industry and small businesses, and commercial and retail customers in the United States. The company offers checking, savings, money market, and time deposits, as well as certificates of deposit. It also provides commercial loans, including short-term financing for inventory, receivables, the purchase of supplies, or other operating needs arising during the normal course of business, as well as loans to its qualified merchant customers; commercial lines of credit; consumer loans consisting of post-settlement consumer and structured settlement loans to plaintiffs and claimants, as well as loans to individuals for debt consolidation, medical expenses, living expenses, payment of outstanding bills, or other consumer needs; and real estate loans, such as multifamily, 1-4 family residential, commercial real estate, and construction loans, as well as merchant services. As of December 31, 2020, the company operated a full-service branch in Jericho, New York; and an administrative office in Boca Raton, Florida. Esquire Financial Holdings, Inc. was founded in 2006 and is headquartered in Jericho, New York.",0.048933826119818856,"The company aims for growth and expansion based on the following information: Esquire Financial Holdings, Inc. operates as the bank holding company for Esquire Bank, National Association that provides commercial banking products and services to legal industry and small businesses, and commercial and retail customers in the United States. The company offers checking, savings, money market, and time deposits, as well as certificates of deposit. It also provides commercial loans, including short-term financing for inventory, receivables, the purchase of supplies, or other operating needs arising during the normal course of business, as well as loans to its qualified merchant customers; commercial lines of credit; consumer loans consisting of post-settlement consumer and structured settlement loans to plaintiffs and claimants, as well as loans to individuals for debt consolidation, medical expenses, living expenses, payment of outstanding bills, or other consumer needs; and real estate loans, such as multifamily, 1-4 family residential, commercial real estate, and construction loans, as well as merchant services. As of December 31, 2020, the company operated a full-service branch in Jericho, New York; and an administrative office in Boca Raton, Florida. Esquire Financial Holdings, Inc. was founded in 2006 and is headquartered in Jericho, New York. How successful does this suggest the company is?",Neutral,0.999896764755249,1,Retail
